product_id,original_title,cleaned_title,keyword,search_volume,competition,competition_index,similarity_score,overlap_ratio
52701,Off-White Out of Office 'White Black' Reps,Off-White Out of Office 'White Black',out of office black and white,210,HIGH,96.0,168.0,0.8
52701,Off-White Out of Office 'White Black' Reps,Off-White Out of Office 'White Black',off white ooo black,260,HIGH,99.0,156.0,0.6
52701,Off-White Out of Office 'White Black' Reps,Off-White Out of Office 'White Black',black and white off white out of office,140,HIGH,99.0,140.0,1.0
52701,Off-White Out of Office 'White Black' Reps,Off-White Out of Office 'White Black',off white out of office white and black,140,HIGH,100.0,140.0,1.0
52701,Off-White Out of Office 'White Black' Reps,Off-White Out of Office 'White Black',off white black out of office,90,HIGH,84.0,90.0,1.0
52701,Off-White Out of Office 'White Black' Reps,Off-White Out of Office 'White Black',off white out of office all black,90,HIGH,95.0,90.0,1.0
52701,Off-White Out of Office 'White Black' Reps,Off-White Out of Office 'White Black',off white shoes out of office black,90,HIGH,100.0,90.0,1.0
52701,Off-White Out of Office 'White Black' Reps,Off-White Out of Office 'White Black',black and white out of office,110,HIGH,97.0,88.0,0.8
52701,Off-White Out of Office 'White Black' Reps,Off-White Out of Office 'White Black',off white ooo black and white,90,HIGH,100.0,54.0,0.6
52701,Off-White Out of Office 'White Black' Reps,Off-White Out of Office 'White Black',off white black and white out of office,50,HIGH,98.0,50.0,1.0
52701,Off-White Out of Office 'White Black' Reps,Off-White Out of Office 'White Black',off white out of office black and red,50,HIGH,99.0,50.0,1.0
52701,Off-White Out of Office 'White Black' Reps,Off-White Out of Office 'White Black',out of office off white black and white,40,HIGH,100.0,40.0,1.0
52712,"""Jade Ash""","""Jade Ash""",jade ash,110,LOW,11.0,110.0,1.0
52712,"""Jade Ash""","""Jade Ash""",yeezy jade ash,70,HIGH,92.0,70.0,1.0
52712,"""Jade Ash""","""Jade Ash""",yeezy 350 jade ash,70,HIGH,100.0,70.0,1.0
52712,"""Jade Ash""","""Jade Ash""",yeezy boost 350 v2 jade ash,50,HIGH,100.0,50.0,1.0
52712,"""Jade Ash""","""Jade Ash""",jade ash yeezy,30,HIGH,78.0,30.0,1.0
52712,"""Jade Ash""","""Jade Ash""",yeezy 350 v2 jade ash,30,HIGH,98.0,30.0,1.0
52712,"""Jade Ash""","""Jade Ash""",nike blazer mid 77 vintage jade ash green,30,LOW,0.0,30.0,1.0
52712,"""Jade Ash""","""Jade Ash""",adidas yeezy boost 350 v2 jade ash,20,HIGH,79.0,20.0,1.0
52712,"""Jade Ash""","""Jade Ash""",yeezy boost 350 jade ash,20,LOW,16.0,20.0,1.0
52712,"""Jade Ash""","""Jade Ash""",jade ash yeezy 350,20,HIGH,100.0,20.0,1.0
52712,"""Jade Ash""","""Jade Ash""",yeezy boost jade ash,10,HIGH,100.0,10.0,1.0
52712,"""Jade Ash""","""Jade Ash""",350 jade ash,10,LOW,14.0,10.0,1.0
52712,"""Jade Ash""","""Jade Ash""",350 v2 jade ash,10,LOW,14.0,10.0,1.0
52712,"""Jade Ash""","""Jade Ash""",adidas jade ash,10,UNKNOWN,0.0,10.0,1.0
52712,"""Jade Ash""","""Jade Ash""",adidas yeezy 350 jade ash,10,UNKNOWN,0.0,10.0,1.0
52712,"""Jade Ash""","""Jade Ash""",adidas yeezy 350 v2 jade ash,10,HIGH,75.0,10.0,1.0
52712,"""Jade Ash""","""Jade Ash""",adidas yeezy boost 350 v2 jade ash hq2060,10,HIGH,100.0,10.0,1.0
52712,"""Jade Ash""","""Jade Ash""",adidas yeezy jade ash,10,MEDIUM,50.0,10.0,1.0
52712,"""Jade Ash""","""Jade Ash""",ash jade yeezy,10,UNKNOWN,0.0,10.0,1.0
52712,"""Jade Ash""","""Jade Ash""",ash jade yeezy 350,10,UNKNOWN,0.0,10.0,1.0
52733,Yeezy 350 V2 Beige Black,Yeezy 350 V2 Beige Black,yeezy boost 350 v2 beige,260,HIGH,100.0,208.0,0.8
52733,Yeezy 350 V2 Beige Black,Yeezy 350 V2 Beige Black,yeezy 350 v2 beige,260,HIGH,100.0,208.0,0.8
52733,Yeezy 350 V2 Beige Black,Yeezy 350 V2 Beige Black,black and beige yeezy,110,MEDIUM,63.0,66.0,0.6
52733,Yeezy 350 V2 Beige Black,Yeezy 350 V2 Beige Black,yeezy black and beige,110,MEDIUM,63.0,66.0,0.6
52733,Yeezy 350 V2 Beige Black,Yeezy 350 V2 Beige Black,yeezy black beige,110,MEDIUM,63.0,66.0,0.6
52733,Yeezy 350 V2 Beige Black,Yeezy 350 V2 Beige Black,yeezy 350 beige black,70,HIGH,86.0,56.0,0.8
52733,Yeezy 350 V2 Beige Black,Yeezy 350 V2 Beige Black,beige and black yeezy,50,HIGH,75.0,30.0,0.6
52733,Yeezy 350 V2 Beige Black,Yeezy 350 V2 Beige Black,yeezy beige black,40,HIGH,95.0,24.0,0.6
52733,Yeezy 350 V2 Beige Black,Yeezy 350 V2 Beige Black,yeezy 350 black beige,30,MEDIUM,38.0,24.0,0.8
52733,Yeezy 350 V2 Beige Black,Yeezy 350 V2 Beige Black,yeezy v2 beige,40,HIGH,99.0,24.0,0.6
52733,Yeezy 350 V2 Beige Black,Yeezy 350 V2 Beige Black,yeezy 350 v2 beige black,20,HIGH,69.0,20.0,1.0
52733,Yeezy 350 V2 Beige Black,Yeezy 350 V2 Beige Black,yeezy boost 350 v2 beige black,20,LOW,30.0,20.0,1.0
52733,Yeezy 350 V2 Beige Black,Yeezy 350 V2 Beige Black,adidas yeezy boost 350 v2 beige black,20,LOW,14.0,20.0,1.0
52733,Yeezy 350 V2 Beige Black,Yeezy 350 V2 Beige Black,yeezy 350 black and beige,20,HIGH,78.0,16.0,0.8
52733,Yeezy 350 V2 Beige Black,Yeezy 350 V2 Beige Black,beige black yeezy,20,MEDIUM,52.0,12.0,0.6
52733,Yeezy 350 V2 Beige Black,Yeezy 350 V2 Beige Black,yeezy beige and black,20,HIGH,79.0,12.0,0.6
52733,Yeezy 350 V2 Beige Black,Yeezy 350 V2 Beige Black,yeezy sply 350 beige,20,HIGH,95.0,12.0,0.6
52733,Yeezy 350 V2 Beige Black,Yeezy 350 V2 Beige Black,yeezy 350 boost v2 beige black,10,UNKNOWN,0.0,10.0,1.0
52733,Yeezy 350 V2 Beige Black,Yeezy 350 V2 Beige Black,yeezy 350 v2 black beige,10,HIGH,100.0,10.0,1.0
52733,Yeezy 350 V2 Beige Black,Yeezy 350 V2 Beige Black,yeezy boost 350 v2 beige black 2022,10,UNKNOWN,0.0,10.0,1.0
52742,Yeezy Boost 700 Inertia Replica [Sale Version],Yeezy Boost 700 Inertia [Sale Version],yeezy boost 700 inertia sale version,0,UNKNOWN,0.0,0.0,0
52753,Yeezy 700 Mauve,Yeezy 700 Mauve,yeezy 700 mauve,1900,HIGH,91.0,1900.0,1.0
52753,Yeezy 700 Mauve,Yeezy 700 Mauve,yeezy boost 700 mauve,480,HIGH,96.0,480.0,1.0
52753,Yeezy 700 Mauve,Yeezy 700 Mauve,yeezy mauve,720,HIGH,85.0,480.0,0.6666666666666666
52753,Yeezy 700 Mauve,Yeezy 700 Mauve,yeezy 700 v2 mauve,390,HIGH,93.0,390.0,1.0
52753,Yeezy 700 Mauve,Yeezy 700 Mauve,adidas yeezy boost 700 mauve,260,HIGH,91.0,260.0,1.0
52753,Yeezy 700 Mauve,Yeezy 700 Mauve,mauve yeezy 700,210,HIGH,89.0,210.0,1.0
52753,Yeezy 700 Mauve,Yeezy 700 Mauve,yeezy mauve 700,170,HIGH,92.0,170.0,1.0
52753,Yeezy 700 Mauve,Yeezy 700 Mauve,adidas yeezy 700 mauve,170,HIGH,82.0,170.0,1.0
52753,Yeezy 700 Mauve,Yeezy 700 Mauve,mauve yeezy,170,HIGH,90.0,113.33333333333333,0.6666666666666666
52753,Yeezy 700 Mauve,Yeezy 700 Mauve,yeezy boost 700 v2 mauve,110,MEDIUM,60.0,110.0,1.0
52753,Yeezy 700 Mauve,Yeezy 700 Mauve,yeezy 700 mauve on feet,110,HIGH,72.0,110.0,1.0
52753,Yeezy 700 Mauve,Yeezy 700 Mauve,mauve 700,140,HIGH,89.0,93.33333333333333,0.6666666666666666
52753,Yeezy 700 Mauve,Yeezy 700 Mauve,yeezy 700 mauve v2,90,HIGH,88.0,90.0,1.0
52753,Yeezy 700 Mauve,Yeezy 700 Mauve,yeezy 700 v1 mauve,90,HIGH,79.0,90.0,1.0
52753,Yeezy 700 Mauve,Yeezy 700 Mauve,700 mauve,110,MEDIUM,38.0,73.33333333333333,0.6666666666666666
52753,Yeezy 700 Mauve,Yeezy 700 Mauve,adidas yeezy boost 700 v2 mauve,50,HIGH,97.0,50.0,1.0
52753,Yeezy 700 Mauve,Yeezy 700 Mauve,yeezy 700 v2 mauve on feet,50,MEDIUM,34.0,50.0,1.0
52753,Yeezy 700 Mauve,Yeezy 700 Mauve,yeezy 700 mauve sizing,40,MEDIUM,48.0,40.0,1.0
52753,Yeezy 700 Mauve,Yeezy 700 Mauve,yeezy mauve v2,50,HIGH,82.0,33.33333333333333,0.6666666666666665
52753,Yeezy 700 Mauve,Yeezy 700 Mauve,yeezy boost mauve,50,MEDIUM,59.0,33.33333333333333,0.6666666666666665
52769,Yeezy 700 V2 Mauve GZ0724,Yeezy 700 V2 Mauve GZ0724,gz0724,50,LOW,33.0,10.0,0.2
52769,Yeezy 700 V2 Mauve GZ0724,Yeezy 700 V2 Mauve GZ0724,yeezy 700 v2 mauve release date,10,UNKNOWN,0.0,8.0,0.8
52769,Yeezy 700 V2 Mauve GZ0724,Yeezy 700 V2 Mauve GZ0724,yeezy 700 v2 mauve gz0724,0,UNKNOWN,0.0,0.0,0
52793,"Foam Runners Replica ""MX Carbon""","Foam Runners ""MX Carbon""",yeezy foam runners carbon,1600,HIGH,99.0,1200.0,0.75
52793,"Foam Runners Replica ""MX Carbon""","Foam Runners ""MX Carbon""",yeezy foam runner carbon,1600,HIGH,99.0,800.0,0.5
52793,"Foam Runners Replica ""MX Carbon""","Foam Runners ""MX Carbon""",yeezy foam rnnr carbon,1600,HIGH,99.0,800.0,0.5
52793,"Foam Runners Replica ""MX Carbon""","Foam Runners ""MX Carbon""",foam runner carbon,720,HIGH,97.0,360.0,0.5
52793,"Foam Runners Replica ""MX Carbon""","Foam Runners ""MX Carbon""",foam rnnr carbon,720,HIGH,97.0,360.0,0.5
52793,"Foam Runners Replica ""MX Carbon""","Foam Runners ""MX Carbon""",yeezy foam runner mx carbon,320,HIGH,95.0,240.0,0.75
52793,"Foam Runners Replica ""MX Carbon""","Foam Runners ""MX Carbon""",mx carbon,390,LOW,14.0,195.0,0.5
52793,"Foam Runners Replica ""MX Carbon""","Foam Runners ""MX Carbon""",foamrunner carbon,720,HIGH,97.0,180.0,0.25
52793,"Foam Runners Replica ""MX Carbon""","Foam Runners ""MX Carbon""",yeezy foam carbon,320,HIGH,100.0,160.0,0.5
52793,"Foam Runners Replica ""MX Carbon""","Foam Runners ""MX Carbon""",foam runner mx carbon,210,HIGH,93.0,157.5,0.75
52793,"Foam Runners Replica ""MX Carbon""","Foam Runners ""MX Carbon""",carbon foam runners,210,HIGH,88.0,157.5,0.75
52793,"Foam Runners Replica ""MX Carbon""","Foam Runners ""MX Carbon""",mx carbon foam runner,170,HIGH,84.0,127.5,0.75
52793,"Foam Runners Replica ""MX Carbon""","Foam Runners ""MX Carbon""",foam runners carbon,140,HIGH,100.0,105.0,0.75
52793,"Foam Runners Replica ""MX Carbon""","Foam Runners ""MX Carbon""",yeezy carbon foam runner,170,MEDIUM,64.0,85.0,0.5
52793,"Foam Runners Replica ""MX Carbon""","Foam Runners ""MX Carbon""",carbon yeezy foam runner,110,HIGH,81.0,55.0,0.5
52793,"Foam Runners Replica ""MX Carbon""","Foam Runners ""MX Carbon""",carbon foam runner,110,HIGH,87.0,55.0,0.5
52793,"Foam Runners Replica ""MX Carbon""","Foam Runners ""MX Carbon""",adidas yeezy foam runner mx carbon,70,HIGH,89.0,52.5,0.75
52793,"Foam Runners Replica ""MX Carbon""","Foam Runners ""MX Carbon""",adidas yeezy foam rnnr mx carbon,70,HIGH,89.0,52.5,0.75
52793,"Foam Runners Replica ""MX Carbon""","Foam Runners ""MX Carbon""",foam runners mx carbon,50,MEDIUM,50.0,50.0,1.0
52793,"Foam Runners Replica ""MX Carbon""","Foam Runners ""MX Carbon""",yeezy foam runners mx carbon,50,HIGH,82.0,50.0,1.0
52867,Balenciaga Dark Pattern Full Print Barrage Jacket Reps,Balenciaga Dark Pattern Full Print Barrage Jacket,balenciaga dark pattern full print barrage jacket,0,UNKNOWN,0.0,0.0,0
52893,Balenciaga Reps MEN'S 3XL EXTREME LACE SNEAKER IN Black/White,Balenciaga MEN'S 3XL EXTREME LACE SNEAKER IN Black/White,balenciaga men's 3xl extreme lace sneaker in black white,0,UNKNOWN,0.0,0.0,0
53111,notitle x Samba OG 'Cow Print' Reps,notitle x Samba OG 'Cow Print',notitle x samba og cow print,140,HIGH,100.0,140.0,1.0
53112,notitle x Samba OG 'Cow Print',notitle x Samba OG 'Cow Print',notitle x samba og cow print,140,HIGH,100.0,140.0,1.0
53123,Fear Of God white trim trousers with webbing Reps,Fear Of God white trim trousers with webbing,fear of god white trim trousers with webbing,0,UNKNOWN,0.0,0.0,0
53149,Fear of God Season 7 Jacket Reps,Fear of God Season 7 Jacket,fear of god season 7 jacket,0,UNKNOWN,0.0,0.0,0
53192,"AIR JORDAN 1 LOW ""UNC"" Reps","AIR JORDAN 1 LOW ""UNC""",jordan 1 low unc,4400,HIGH,100.0,3300.0,0.75
53192,"AIR JORDAN 1 LOW ""UNC"" Reps","AIR JORDAN 1 LOW ""UNC""",jordan1 low unc,4400,HIGH,100.0,2200.0,0.5
53192,"AIR JORDAN 1 LOW ""UNC"" Reps","AIR JORDAN 1 LOW ""UNC""",jordans 1 low unc,4400,HIGH,100.0,2200.0,0.5
53192,"AIR JORDAN 1 LOW ""UNC"" Reps","AIR JORDAN 1 LOW ""UNC""",air jordan 1 low unc,1300,HIGH,97.0,1300.0,1.0
53192,"AIR JORDAN 1 LOW ""UNC"" Reps","AIR JORDAN 1 LOW ""UNC""",dunk low unc,1600,HIGH,100.0,800.0,0.5
53192,"AIR JORDAN 1 LOW ""UNC"" Reps","AIR JORDAN 1 LOW ""UNC""",unc dunk low,1600,HIGH,97.0,800.0,0.5
53192,"AIR JORDAN 1 LOW ""UNC"" Reps","AIR JORDAN 1 LOW ""UNC""",jordan 1 unc low,1000,HIGH,96.0,750.0,0.75
53192,"AIR JORDAN 1 LOW ""UNC"" Reps","AIR JORDAN 1 LOW ""UNC""",unc jordan 1 low,880,HIGH,100.0,660.0,0.75
53192,"AIR JORDAN 1 LOW ""UNC"" Reps","AIR JORDAN 1 LOW ""UNC""",air jordan 1 low unc blue,590,HIGH,84.0,590.0,1.0
53192,"AIR JORDAN 1 LOW ""UNC"" Reps","AIR JORDAN 1 LOW ""UNC""",air jordan low unc,480,HIGH,87.0,480.0,1.0
53192,"AIR JORDAN 1 LOW ""UNC"" Reps","AIR JORDAN 1 LOW ""UNC""",unc jordan low,480,HIGH,87.0,360.0,0.75
53192,"AIR JORDAN 1 LOW ""UNC"" Reps","AIR JORDAN 1 LOW ""UNC""",air jordans low unc,480,HIGH,87.0,360.0,0.75
53192,"AIR JORDAN 1 LOW ""UNC"" Reps","AIR JORDAN 1 LOW ""UNC""",nike air jordan 1 low unc,320,HIGH,91.0,320.0,1.0
53192,"AIR JORDAN 1 LOW ""UNC"" Reps","AIR JORDAN 1 LOW ""UNC""",jordan 1 low unc blue,390,HIGH,100.0,292.5,0.75
53192,"AIR JORDAN 1 LOW ""UNC"" Reps","AIR JORDAN 1 LOW ""UNC""",jordan 1 low og unc,320,HIGH,100.0,240.0,0.75
53192,"AIR JORDAN 1 LOW ""UNC"" Reps","AIR JORDAN 1 LOW ""UNC""",unc jordans low,480,HIGH,87.0,240.0,0.5
53192,"AIR JORDAN 1 LOW ""UNC"" Reps","AIR JORDAN 1 LOW ""UNC""",jordan 1 low unc 2021,260,HIGH,100.0,195.0,0.75
53192,"AIR JORDAN 1 LOW ""UNC"" Reps","AIR JORDAN 1 LOW ""UNC""",jordan 1 low carolina blue,390,HIGH,100.0,195.0,0.5
53192,"AIR JORDAN 1 LOW ""UNC"" Reps","AIR JORDAN 1 LOW ""UNC""",jordan 1 low sb unc,260,HIGH,98.0,195.0,0.75
53192,"AIR JORDAN 1 LOW ""UNC"" Reps","AIR JORDAN 1 LOW ""UNC""",jordan lows unc,390,HIGH,98.0,195.0,0.5
53222,"J Balvin x Air Jordan 3 ""Rio"" Reps","J Balvin x Air Jordan 3 ""Rio""",j balvin x air jordan 3 rio,110,HIGH,96.0,110.0,1.0
53236,"Air Jordan 3 ""Midnight Navy"" Replicas","Air Jordan 3 ""Midnight Navy"" Replicas",air jordan 3 midnight navy replicas,0,UNKNOWN,0.0,0.0,0
53289,"Air Jordan 11 Low ""Space Jam"" Reps","Air Jordan 11 Low ""Space Jam""",space jam jordan 11s,49500,HIGH,92.0,24750.0,0.5
53289,"Air Jordan 11 Low ""Space Jam"" Reps","Air Jordan 11 Low ""Space Jam""",jordan 11 space jam low,27100,HIGH,98.0,22583.333333333336,0.8333333333333334
53289,"Air Jordan 11 Low ""Space Jam"" Reps","Air Jordan 11 Low ""Space Jam""",space jam 11 low,12100,HIGH,97.0,8066.666666666666,0.6666666666666666
53289,"Air Jordan 11 Low ""Space Jam"" Reps","Air Jordan 11 Low ""Space Jam""",space jam 11s low,12100,HIGH,97.0,6050.0,0.5
53289,"Air Jordan 11 Low ""Space Jam"" Reps","Air Jordan 11 Low ""Space Jam""",space jam low 11s,12100,HIGH,97.0,6050.0,0.5
53289,"Air Jordan 11 Low ""Space Jam"" Reps","Air Jordan 11 Low ""Space Jam""",air jordan 11 low space jam,2400,HIGH,82.0,2400.0,1.0
53289,"Air Jordan 11 Low ""Space Jam"" Reps","Air Jordan 11 Low ""Space Jam""",space jam low,4400,HIGH,95.0,2200.0,0.5
53289,"Air Jordan 11 Low ""Space Jam"" Reps","Air Jordan 11 Low ""Space Jam""",air jordan 11 retro low space jam,1600,MEDIUM,60.0,1600.0,1.0
53289,"Air Jordan 11 Low ""Space Jam"" Reps","Air Jordan 11 Low ""Space Jam""",jordan 11 retro low space jam,1900,HIGH,100.0,1583.3333333333335,0.8333333333333334
53289,"Air Jordan 11 Low ""Space Jam"" Reps","Air Jordan 11 Low ""Space Jam""",jordan retro 11 low space jam,1900,HIGH,100.0,1583.3333333333335,0.8333333333333334
53289,"Air Jordan 11 Low ""Space Jam"" Reps","Air Jordan 11 Low ""Space Jam""",air jordan space jam low,1600,HIGH,97.0,1333.3333333333335,0.8333333333333335
53289,"Air Jordan 11 Low ""Space Jam"" Reps","Air Jordan 11 Low ""Space Jam""",retro 11 space jams,3600,HIGH,71.0,1200.0,0.3333333333333333
53289,"Air Jordan 11 Low ""Space Jam"" Reps","Air Jordan 11 Low ""Space Jam""",jordan low space jam,1600,HIGH,97.0,1066.6666666666665,0.6666666666666665
53289,"Air Jordan 11 Low ""Space Jam"" Reps","Air Jordan 11 Low ""Space Jam""",jordan space jam low,1600,HIGH,97.0,1066.6666666666665,0.6666666666666665
53289,"Air Jordan 11 Low ""Space Jam"" Reps","Air Jordan 11 Low ""Space Jam""",space jam jordans low,1600,HIGH,97.0,800.0,0.5
53289,"Air Jordan 11 Low ""Space Jam"" Reps","Air Jordan 11 Low ""Space Jam""",space jam jordan 11 low,720,HIGH,99.0,600.0,0.8333333333333334
53289,"Air Jordan 11 Low ""Space Jam"" Reps","Air Jordan 11 Low ""Space Jam""",retro 11 low space jam,880,HIGH,94.0,586.6666666666666,0.6666666666666666
53289,"Air Jordan 11 Low ""Space Jam"" Reps","Air Jordan 11 Low ""Space Jam""",air jordan 11 space jam 2009,390,HIGH,73.0,325.0,0.8333333333333334
53289,"Air Jordan 11 Low ""Space Jam"" Reps","Air Jordan 11 Low ""Space Jam""",low top space jam,480,HIGH,100.0,240.0,0.5
53289,"Air Jordan 11 Low ""Space Jam"" Reps","Air Jordan 11 Low ""Space Jam""",low top space jam 11,320,HIGH,97.0,213.33333333333331,0.6666666666666666
53318,Air Jordan 11 Retro Low '72-10′,Air Jordan 11 Retro Low '72-10′,air jordan 11 72 10,4400,HIGH,92.0,3142.857142857143,0.7142857142857143
53318,Air Jordan 11 Retro Low '72-10′,Air Jordan 11 Retro Low '72-10′,jordan 11 72 10,4400,HIGH,92.0,2514.285714285714,0.5714285714285714
53318,Air Jordan 11 Retro Low '72-10′,Air Jordan 11 Retro Low '72-10′,air jordan 11 72 10 low,1600,HIGH,95.0,1371.4285714285713,0.8571428571428571
53318,Air Jordan 11 Retro Low '72-10′,Air Jordan 11 Retro Low '72-10′,jordan 11 low 72 10,1600,HIGH,95.0,1142.857142857143,0.7142857142857143
53318,Air Jordan 11 Retro Low '72-10′,Air Jordan 11 Retro Low '72-10′,air jordan 72 10,1000,HIGH,89.0,571.4285714285714,0.5714285714285714
53318,Air Jordan 11 Retro Low '72-10′,Air Jordan 11 Retro Low '72-10′,air jordan 72 and 10,1000,HIGH,89.0,571.4285714285714,0.5714285714285714
53318,Air Jordan 11 Retro Low '72-10′,Air Jordan 11 Retro Low '72-10′,air jordan retro 11 72 10,480,HIGH,89.0,411.4285714285714,0.8571428571428571
53318,Air Jordan 11 Retro Low '72-10′,Air Jordan 11 Retro Low '72-10′,jordan retro 11 72 10,480,HIGH,89.0,342.8571428571429,0.7142857142857143
53318,Air Jordan 11 Retro Low '72-10′,Air Jordan 11 Retro Low '72-10′,72 10 jordans,1000,HIGH,89.0,285.7142857142857,0.2857142857142857
53318,Air Jordan 11 Retro Low '72-10′,Air Jordan 11 Retro Low '72-10′,72 and 10 jordans,1000,HIGH,89.0,285.7142857142857,0.2857142857142857
53318,Air Jordan 11 Retro Low '72-10′,Air Jordan 11 Retro Low '72-10′,air jordan 11 low 72 10,170,HIGH,86.0,145.7142857142857,0.857142857142857
53318,Air Jordan 11 Retro Low '72-10′,Air Jordan 11 Retro Low '72-10′,air jordan 11 retro low 72 10,140,HIGH,81.0,140.0,1.0
53318,Air Jordan 11 Retro Low '72-10′,Air Jordan 11 Retro Low '72-10′,air jordan 72 10 low,170,HIGH,99.0,121.42857142857143,0.7142857142857143
53318,Air Jordan 11 Retro Low '72-10′,Air Jordan 11 Retro Low '72-10′,retro 11 72 10,210,HIGH,87.0,120.0,0.5714285714285714
53318,Air Jordan 11 Retro Low '72-10′,Air Jordan 11 Retro Low '72-10′,aj 11 low 72 10,170,HIGH,86.0,97.14285714285714,0.5714285714285714
53318,Air Jordan 11 Retro Low '72-10′,Air Jordan 11 Retro Low '72-10′,air jordan 72,210,LOW,26.0,90.0,0.42857142857142855
53318,Air Jordan 11 Retro Low '72-10′,Air Jordan 11 Retro Low '72-10′,low 72 10,210,HIGH,86.0,90.0,0.42857142857142855
53318,Air Jordan 11 Retro Low '72-10′,Air Jordan 11 Retro Low '72-10′,retro 11s 72 10,210,HIGH,87.0,90.0,0.42857142857142855
53318,Air Jordan 11 Retro Low '72-10′,Air Jordan 11 Retro Low '72-10′,72 10 lows,210,HIGH,86.0,60.0,0.2857142857142857
53318,Air Jordan 11 Retro Low '72-10′,Air Jordan 11 Retro Low '72-10′,retro 11 low 72 10,50,HIGH,77.0,35.714285714285715,0.7142857142857143
53328,Kobe 6 FC Barcelona Home Reps,Kobe 6 FC Barcelona Home,kobe 6 fc barcelona home,0,UNKNOWN,0.0,0.0,0
53338,Zoom Kobe 6 Fade To Black Quality Reps,Zoom Kobe 6 Fade To Black Quality,zoom kobe 6 fade to black quality,0,UNKNOWN,0.0,0.0,0
53385,AIR FORCE 1 LOW OFF-WHITE VOLT REPS,AIR FORCE 1 LOW OFF-WHITE VOLT,off white air force 1 blue,880,HIGH,88.0,586.6666666666666,0.6666666666666666
53385,AIR FORCE 1 LOW OFF-WHITE VOLT REPS,AIR FORCE 1 LOW OFF-WHITE VOLT,off white airforce 1 blue,880,HIGH,88.0,293.3333333333333,0.3333333333333333
53385,AIR FORCE 1 LOW OFF-WHITE VOLT REPS,AIR FORCE 1 LOW OFF-WHITE VOLT,air force 1 off white volt,320,HIGH,86.0,266.6666666666667,0.8333333333333334
53385,AIR FORCE 1 LOW OFF-WHITE VOLT REPS,AIR FORCE 1 LOW OFF-WHITE VOLT,off white volt,480,HIGH,87.0,240.0,0.5
53385,AIR FORCE 1 LOW OFF-WHITE VOLT REPS,AIR FORCE 1 LOW OFF-WHITE VOLT,nike air force 1 low off white volt,210,HIGH,100.0,210.0,1.0
53385,AIR FORCE 1 LOW OFF-WHITE VOLT REPS,AIR FORCE 1 LOW OFF-WHITE VOLT,air force 1 volt,390,HIGH,93.0,195.0,0.5
53385,AIR FORCE 1 LOW OFF-WHITE VOLT REPS,AIR FORCE 1 LOW OFF-WHITE VOLT,off white air force 1 volt,210,HIGH,87.0,175.0,0.8333333333333334
53385,AIR FORCE 1 LOW OFF-WHITE VOLT REPS,AIR FORCE 1 LOW OFF-WHITE VOLT,nike air force 1 off white volt,210,HIGH,78.0,175.0,0.8333333333333334
53385,AIR FORCE 1 LOW OFF-WHITE VOLT REPS,AIR FORCE 1 LOW OFF-WHITE VOLT,air force 1 volts,390,HIGH,93.0,130.0,0.3333333333333333
53385,AIR FORCE 1 LOW OFF-WHITE VOLT REPS,AIR FORCE 1 LOW OFF-WHITE VOLT,nike volt air force 1,260,HIGH,99.0,130.0,0.5
53385,AIR FORCE 1 LOW OFF-WHITE VOLT REPS,AIR FORCE 1 LOW OFF-WHITE VOLT,air force off white volt,140,HIGH,77.0,116.66666666666667,0.8333333333333334
53385,AIR FORCE 1 LOW OFF-WHITE VOLT REPS,AIR FORCE 1 LOW OFF-WHITE VOLT,nike air force volt,170,HIGH,75.0,85.0,0.5
53385,AIR FORCE 1 LOW OFF-WHITE VOLT REPS,AIR FORCE 1 LOW OFF-WHITE VOLT,nike off white volt,170,HIGH,100.0,85.0,0.5
53385,AIR FORCE 1 LOW OFF-WHITE VOLT REPS,AIR FORCE 1 LOW OFF-WHITE VOLT,off white air force volt,90,HIGH,86.0,75.0,0.8333333333333334
53385,AIR FORCE 1 LOW OFF-WHITE VOLT REPS,AIR FORCE 1 LOW OFF-WHITE VOLT,off white air force one blue,110,HIGH,98.0,73.33333333333333,0.6666666666666666
53385,AIR FORCE 1 LOW OFF-WHITE VOLT REPS,AIR FORCE 1 LOW OFF-WHITE VOLT,air force 1 low off white volt,70,HIGH,75.0,70.0,1.0
53385,AIR FORCE 1 LOW OFF-WHITE VOLT REPS,AIR FORCE 1 LOW OFF-WHITE VOLT,af1 off white volt,140,MEDIUM,64.0,70.0,0.5
53385,AIR FORCE 1 LOW OFF-WHITE VOLT REPS,AIR FORCE 1 LOW OFF-WHITE VOLT,air force 1 volt off white,70,HIGH,90.0,58.333333333333336,0.8333333333333334
53385,AIR FORCE 1 LOW OFF-WHITE VOLT REPS,AIR FORCE 1 LOW OFF-WHITE VOLT,off white af1 volt,110,HIGH,79.0,55.0,0.5
53385,AIR FORCE 1 LOW OFF-WHITE VOLT REPS,AIR FORCE 1 LOW OFF-WHITE VOLT,volt air force 1,90,HIGH,88.0,45.0,0.5
53407,OFF-WHITE X DUNK LOW 'LOT 20 OF 50' Reps,OFF-WHITE X DUNK LOW 'LOT 20 OF 50',dunk off white lot 20,40,LOW,32.0,28.571428571428573,0.7142857142857143
53407,OFF-WHITE X DUNK LOW 'LOT 20 OF 50' Reps,OFF-WHITE X DUNK LOW 'LOT 20 OF 50',off white x dunk low lot 20 of 50,20,MEDIUM,64.0,20.0,1.0
